tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime,emissions_CO2_abs,emissions_CO_abs,emissions_HC_abs,emissions_NOx_abs,emissions_PMx_abs,emissions_electricity_abs,emissions_fuel_abs
2275.00,893240697_0,19.38,8.12,2250.00,0.00,48202923_0,5.10,0.00,tripinfo_750 emissions_750 fcd_750,25.00,750,0,239.19,1.01,0.00,5.82,DEFAULT_VEHTYPE,,0,0.00,79571.733598,1323.034544,7.861161,31.919494,1.318634,0,25379.891219
2281.00,-47861236_0,25.30,14.05,2103.00,3.00,389741419_0,5.10,0.00,tripinfo_700 emissions_700 fcd_700,178.00,700,0,1117.02,1.04,0.00,76.15,DEFAULT_VEHTYPE,,2,49.00,510428.583455,15095.305113,80.628113,216.188291,10.023072,0,162806.637801
2284.00,40668087#1_0,120.97,8.36,1983.00,0.00,-402762621_0,5.10,0.00,tripinfo_661 emissions_661 fcd_661,301.00,661,0,1306.35,1.08,0.00,123.45,DEFAULT_VEHTYPE,,3,76.00,696816.185443,26638.867326,137.453417,298.511352,14.074405,0,222260.279648
2285.00,48202930_1,100.29,7.35,2079.00,0.00,49582170_0,5.10,0.00,tripinfo_693 emissions_693 fcd_693,206.00,693,0,1040.99,0.93,0.00,107.99,DEFAULT_VEHTYPE,,3,73.00,538799.827261,19387.095486,100.728220,228.979235,10.676169,0,171858.026930
2285.00,42195044#5_0,100.10,9.09,2112.00,0.00,-389741417#0_0,5.10,0.00,tripinfo_704 emissions_704 fcd_704,173.00,704,0,730.20,1.17,0.00,115.18,DEFAULT_VEHTYPE,,3,85.00,469612.487035,19288.581473,98.745194,203.811492,10.022410,0,149790.436572
2285.00,48583899#0_0,104.65,6.64,2151.00,0.00,48909342#5_0,5.10,0.00,tripinfo_717 emissions_717 fcd_717,134.00,717,0,422.09,0.93,0.00,93.68,DEFAULT_VEHTYPE,,2,75.00,365081.971363,16016.961832,81.430731,160.111504,7.968756,0,116449.174926
2298.00,42141326#1_0,87.84,7.88,2209.00,7.00,554582109#2_0,0.20,0.00,tripinfo_734 emissions_734 fcd_734,89.00,734,0,503.93,0.97,0.00,41.87,DEFAULT_VEHTYPE,,1,29.00,242080.162274,8029.584719,42.126359,101.754602,4.632966,0,77214.735019
2311.00,49577311#2_0,95.17,11.69,2217.00,0.00,42492699#0_0,5.10,0.00,tripinfo_739 emissions_739 fcd_739,94.00,739,0,741.21,0.93,0.00,11.89,DEFAULT_VEHTYPE,,0,0.00,215344.099460,4273.682078,24.310519,85.262255,3.246468,0,68686.048847
2312.00,42141326#3_1,9.94,7.01,2121.00,0.00,334968591#3_0,5.10,0.00,tripinfo_707 emissions_707 fcd_707,191.00,707,0,1103.45,0.97,0.00,67.14,DEFAULT_VEHTYPE,,3,38.00,462700.051035,14432.294476,76.351161,192.516121,8.381679,0,147584.313830
2315.00,60204530_0,331.36,11.28,2178.00,0.00,-402762623#0_0,5.10,0.00,tripinfo_726 emissions_726 fcd_726,137.00,726,0,985.09,0.86,0.00,17.84,DEFAULT_VEHTYPE,,0,0.00,261286.138464,5882.258713,32.692497,101.750220,3.819849,0,83340.358182
2319.00,-48866096_0,93.49,11.97,2124.00,0.00,48201047_0,5.10,0.00,tripinfo_708 emissions_708 fcd_708,195.00,708,0,993.59,0.89,0.00,79.31,DEFAULT_VEHTYPE,,3,55.00,482688.841159,16731.611571,87.313561,203.354432,9.145502,0,153960.617641
2331.00,42201277#2_0,100.94,6.94,2289.00,3.00,42141326#0_0,5.10,0.00,tripinfo_762 emissions_762 fcd_762,42.00,762,0,276.23,0.97,0.00,7.62,DEFAULT_VEHTYPE,,0,0.00,86976.226028,2151.190893,11.765990,34.827531,1.326664,0,27742.126913
2334.00,398532019#2_0,151.13,13.60,2097.00,0.00,-48866096_0,5.10,0.00,tripinfo_699 emissions_699 fcd_699,237.00,699,0,1437.99,1.01,0.00,103.74,DEFAULT_VEHTYPE,,3,63.00,615717.804627,19174.939041,101.232497,257.242253,11.636284,0,196390.882384
2343.00,-48202923_0,90.70,5.71,2127.00,0.00,894151134#3_0,5.10,0.00,tripinfo_709 emissions_709 fcd_709,216.00,709,0,973.26,1.02,0.00,112.79,DEFAULT_VEHTYPE,,4,75.00,572389.044676,21247.989588,110.066360,245.581974,11.587290,0,182571.880535
2343.00,48202930_1,100.29,5.44,2163.00,0.00,42143918#12_0,5.10,0.00,tripinfo_721 emissions_721 fcd_721,180.00,721,0,865.48,1.00,0.00,102.13,DEFAULT_VEHTYPE,,4,72.00,480627.680112,17991.956077,92.924505,204.977294,9.705834,0,153303.422821
2343.00,48501815#0_0,36.03,12.75,2319.00,0.00,542434369#3_0,5.10,0.00,tripinfo_773 emissions_773 fcd_773,24.00,773,0,242.76,0.95,0.00,6.52,DEFAULT_VEHTYPE,,0,0.00,94390.665758,1534.893691,9.207166,38.742617,1.678375,0,30106.320598
2347.00,-398531209_0,2.29,5.10,2067.00,0.00,410645791_0,5.10,0.00,tripinfo_689 emissions_689 fcd_689,280.00,689,0,1409.34,1.04,0.00,150.88,DEFAULT_VEHTYPE,,3,105.00,776819.349237,27790.297010,144.411153,331.946574,15.835699,0,247777.245562
2350.00,-398531209_0,2.29,5.25,2058.00,0.00,402762623#0_0,5.10,0.00,tripinfo_686 emissions_686 fcd_686,292.00,686,0,1314.37,1.02,0.00,136.26,DEFAULT_VEHTYPE,,3,89.00,710537.977838,26535.702626,137.067032,303.549437,14.395048,0,226636.652761
2355.00,492470515#1_0,87.19,7.30,2073.00,0.00,47861233_0,5.10,0.00,tripinfo_691 emissions_691 fcd_691,282.00,691,0,1572.93,0.95,0.00,129.26,DEFAULT_VEHTYPE,,3,93.00,710362.875214,24384.014142,127.223146,297.642438,13.493745,0,226580.477622
2357.00,398531209_0,2.29,6.05,2238.00,0.00,972644144#1_0,5.10,0.00,tripinfo_746 emissions_746 fcd_746,119.00,746,0,362.98,1.12,0.00,97.24,DEFAULT_VEHTYPE,,3,73.00,377138.615472,16044.329653,81.943586,167.475423,8.595142,0,120294.141075
2361.00,42195044#3_0,100.03,5.83,2130.00,0.00,42195044#5_0,5.10,0.00,tripinfo_710 emissions_710 fcd_710,231.00,710,0,920.83,0.84,0.00,117.21,DEFAULT_VEHTYPE,,5,81.00,531013.596433,21764.677177,111.393081,227.721585,10.677330,0,169375.934615
2366.00,492470513#0_1,95.95,7.65,2169.00,0.00,-410645794_0,5.10,0.00,tripinfo_723 emissions_723 fcd_723,197.00,723,0,1027.77,0.98,0.00,115.53,DEFAULT_VEHTYPE,,3,90.00,545786.856908,20294.671207,104.848997,232.948755,11.165037,0,174086.723219
2369.00,492470513#0_1,95.95,8.27,2160.00,0.00,300069416#0_0,5.10,0.00,tripinfo_720 emissions_720 fcd_720,209.00,720,0,1184.03,0.99,0.00,101.29,DEFAULT_VEHTYPE,,3,69.00,555769.911550,18631.398305,97.614663,234.421488,10.811401,0,177270.263447
2372.00,49582171_0,245.33,11.71,2070.00,0.00,65107406#0_0,0.20,0.00,tripinfo_690 emissions_690 fcd_690,302.00,690,0,1678.86,0.86,0.00,127.23,DEFAULT_VEHTYPE,,2,93.00,738786.713146,24856.620220,130.263809,309.295996,13.867100,0,235646.519921
2372.00,48583900_0,205.72,11.76,2199.00,0.00,554582109#1_0,5.10,0.00,tripinfo_733 emissions_733 fcd_733,173.00,733,0,806.01,0.90,0.00,79.53,DEFAULT_VEHTYPE,,3,55.00,410070.277801,15523.657655,80.134793,174.075070,8.031760,0,130798.433084
2376.00,49577311#0_0,45.50,11.51,2166.00,0.00,45421575#1_0,5.10,0.00,tripinfo_722 emissions_722 fcd_722,210.00,722,0,1362.74,0.83,0.00,62.80,DEFAULT_VEHTYPE,,2,35.00,477694.583539,13430.895414,72.153597,195.863721,8.309470,0,152366.539119
2376.00,49577049#1_0,61.60,13.27,2211.00,0.00,42195044#3_0,5.10,0.00,tripinfo_737 emissions_737 fcd_737,165.00,737,0,771.94,0.97,0.00,93.74,DEFAULT_VEHTYPE,,3,65.00,465898.511996,17019.716261,88.331791,200.530076,9.612464,0,148604.811633
2381.00,45421576#0_0,82.69,14.66,2244.00,0.00,-47861236_0,5.10,0.00,tripinfo_748 emissions_748 fcd_748,137.00,748,0,1049.43,1.09,0.00,63.07,DEFAULT_VEHTYPE,,1,41.00,406719.610520,11393.605786,60.788430,166.571185,7.500114,0,129727.783818
2382.00,492470513#0_1,95.95,8.61,2259.00,0.00,-424074247_0,5.10,0.00,tripinfo_753 emissions_753 fcd_753,123.00,753,0,781.79,1.06,0.00,58.01,DEFAULT_VEHTYPE,,2,38.00,376191.816733,11198.412420,59.723120,159.399592,7.419331,0,119990.401157
2385.00,42201281#1_0,81.86,8.18,2109.00,0.00,559910546#2_0,5.10,0.00,tripinfo_703 emissions_703 fcd_703,276.00,703,0,1443.28,1.00,0.00,153.75,DEFAULT_VEHTYPE,,3,122.00,747996.499591,27534.798151,142.425455,317.722531,15.077187,0,238584.532729
2387.00,-48202930_0,100.37,7.84,2214.00,0.00,48501815#2_0,0.20,0.00,tripinfo_738 emissions_738 fcd_738,173.00,738,0,651.18,0.98,0.00,113.43,DEFAULT_VEHTYPE,,3,89.00,476561.793759,19724.117274,100.970300,207.784147,10.243698,0,152007.031441
2389.00,424074247_0,33.09,12.89,2265.00,0.00,42201277#3_0,5.10,0.00,tripinfo_755 emissions_755 fcd_755,124.00,755,0,906.83,1.06,0.00,51.71,DEFAULT_VEHTYPE,,1,31.00,396977.401808,10381.994132,56.498917,166.800189,7.685185,0,126619.479119
2394.00,40668087#0_0,105.54,8.60,2193.00,0.00,542435213_0,5.10,0.00,tripinfo_731 emissions_731 fcd_731,201.00,731,0,905.97,1.06,0.00,121.51,DEFAULT_VEHTYPE,,3,90.00,584191.198518,21497.626596,111.586535,252.619954,12.213691,0,186335.835435
2405.00,-47861233_1,75.45,15.54,2154.00,0.00,399285452#1_0,5.10,0.00,tripinfo_718 emissions_718 fcd_718,251.00,718,0,1782.11,1.13,0.00,113.46,DEFAULT_VEHTYPE,,3,74.00,773296.544343,21670.039161,116.609676,325.762120,15.161951,0,246650.546844
2405.00,42201277#0_0,62.32,8.41,2334.00,0.00,-389741419_0,5.10,0.00,tripinfo_778 emissions_778 fcd_778,71.00,778,0,632.43,1.13,0.00,19.28,DEFAULT_VEHTYPE,,1,3.00,243032.776069,4592.249734,26.543079,101.216053,4.533477,0,77516.518115
2407.00,40668087#3_0,111.10,7.67,2145.00,0.00,492470515#0_0,0.20,0.00,tripinfo_715 emissions_715 fcd_715,262.00,715,0,1493.98,0.96,0.00,97.18,DEFAULT_VEHTYPE,,3,66.00,637904.949146,20717.779814,109.036692,266.898378,11.825611,0,203468.469902
2407.00,559910546#4_1,0.20,7.40,2208.00,0.00,42143918#8_0,5.10,0.00,tripinfo_736 emissions_736 fcd_736,199.00,736,0,1158.39,1.02,0.00,97.29,DEFAULT_VEHTYPE,,2,75.00,531074.676910,18353.568848,95.680860,224.473821,10.503863,0,169393.560804
2409.00,45421576#0_0,82.69,12.88,2322.00,0.00,618284868_0,5.10,0.00,tripinfo_774 emissions_774 fcd_774,87.00,774,0,487.84,0.94,0.00,49.77,DEFAULT_VEHTYPE,,2,33.00,276084.781612,8879.520246,46.755458,118.022082,5.625662,0,88060.413849
2412.00,45421576#0_0,82.69,13.44,2364.00,0.00,492443599#1_0,5.10,0.00,tripinfo_788 emissions_788 fcd_788,48.00,788,0,330.54,1.00,0.00,13.87,DEFAULT_VEHTYPE,,1,4.00,134867.555861,3314.478180,18.208347,55.217173,2.325507,0,43017.372622
2420.00,334968130#0_1,0.20,5.76,2175.00,0.00,-402762623#1_0,5.10,0.00,tripinfo_725 emissions_725 fcd_725,245.00,725,0,1095.77,1.07,0.00,125.42,DEFAULT_VEHTYPE,,4,77.00,639946.455612,23971.131269,124.036300,275.746753,13.238851,0,204120.162366
2429.00,42201276#3_0,466.37,8.28,2091.00,0.00,518706138#1_0,5.10,0.00,tripinfo_697 emissions_697 fcd_697,338.00,697,0,2156.10,1.02,0.00,127.01,DEFAULT_VEHTYPE,,3,90.00,844169.630719,25839.445451,136.989496,349.611883,15.387486,0,269258.816841
2439.00,399285450#0_1,43.29,7.61,2172.00,0.00,42143918#10_0,5.10,0.00,tripinfo_724 emissions_724 fcd_724,267.00,724,0,1193.85,0.93,0.00,151.56,DEFAULT_VEHTYPE,,5,119.00,693217.641819,26940.708437,138.685732,296.488885,14.059291,0,221112.746496
2441.00,389741416_0,2.47,16.75,2184.00,0.00,42201276#0_0,5.10,0.00,tripinfo_728 emissions_728 fcd_728,257.00,728,0,1147.12,1.24,0.00,170.32,DEFAULT_VEHTYPE,,4,127.00,763869.546979,29292.656561,151.196039,329.946639,16.102896,0,243647.379089
2441.00,1023791771#3_1,70.84,7.94,2280.00,0.00,337277984#1_0,5.10,0.00,tripinfo_760 emissions_760 fcd_760,161.00,760,0,852.47,1.05,0.00,62.12,DEFAULT_VEHTYPE,,2,41.00,359239.119208,12307.743385,64.288814,149.472597,6.499049,0,114584.785429
2443.00,42195044#7_0,15.21,6.74,2094.00,0.00,48501815#2_0,0.20,0.00,tripinfo_698 emissions_698 fcd_698,349.00,698,0,1142.61,0.90,0.00,232.02,DEFAULT_VEHTYPE,,5,201.00,894860.324951,40766.019209,206.403861,390.845699,19.344120,0,285432.300178
2444.00,492470515#1_1,87.19,7.76,2331.00,0.00,1023791771#2_0,0.20,0.00,tripinfo_777 emissions_777 fcd_777,113.00,777,0,358.53,1.05,0.00,71.92,DEFAULT_VEHTYPE,,3,59.00,278980.376604,12888.758488,65.187421,122.366482,6.052073,0,88986.029050
2445.00,42195044#8_0,19.65,8.08,2274.00,0.00,42201277#4_0,5.10,0.00,tripinfo_758 emissions_758 fcd_758,171.00,758,0,757.24,1.06,0.00,84.15,DEFAULT_VEHTYPE,,3,65.00,408100.761673,16084.697009,82.673639,173.835433,8.037682,0,130170.558338
2450.00,1023791772_0,3.94,8.09,2298.00,0.00,42143918#7_0,5.10,0.00,tripinfo_766 emissions_766 fcd_766,152.00,766,0,548.92,1.00,0.00,85.37,DEFAULT_VEHTYPE,,2,70.00,354687.025520,15621.480196,79.332218,152.887440,7.260404,0,113134.083348
2456.00,399285450#1_0,38.62,8.31,2433.00,0.00,48202925#1_0,5.10,0.00,tripinfo_811 emissions_811 fcd_811,23.00,811,0,190.06,1.03,0.00,7.65,DEFAULT_VEHTYPE,,0,0.00,87695.477166,1697.550289,9.797392,36.839127,1.655562,0,27970.906638
2458.00,42492699#1_0,71.02,7.43,2253.00,0.00,1023791771#2_0,0.20,0.00,tripinfo_751 emissions_751 fcd_751,205.00,751,0,1222.26,0.95,0.00,68.53,DEFAULT_VEHTYPE,,2,44.00,452730.550608,14251.450830,75.184981,186.984858,8.124016,0,144404.632559
2461.00,305215243_0,256.11,13.99,2187.00,0.00,48909342#1_0,5.10,0.00,tripinfo_729 emissions_729 fcd_729,274.00,729,0,1644.85,1.03,0.00,146.43,DEFAULT_VEHTYPE,,3,113.00,750325.264989,25868.540121,134.897608,316.715131,14.929188,0,239326.479254
2463.00,893240697_0,19.38,10.16,2427.00,0.00,389741417#0_0,5.10,0.00,tripinfo_809 emissions_809 fcd_809,36.00,809,0,485.50,1.22,0.00,5.66,DEFAULT_VEHTYPE,,0,0.00,135276.074390,1754.468822,10.834082,53.039712,2.276682,0,43146.810521
2464.00,389741417#1_1,73.13,12.01,2289.00,0.00,337277984#4_0,5.10,0.00,tripinfo_763 emissions_763 fcd_763,175.00,763,0,804.80,0.93,0.00,90.86,DEFAULT_VEHTYPE,,2,68.00,442436.178158,16912.247671,87.240441,189.383841,8.922624,0,141121.871935
2465.00,42201276#0_0,84.91,8.25,2394.00,0.00,389741419_0,5.10,0.00,tripinfo_798 emissions_798 fcd_798,71.00,798,0,462.37,1.08,0.00,34.14,DEFAULT_VEHTYPE,,2,16.00,213114.871015,6152.878561,32.982291,90.168717,4.183593,0,67975.169646
2467.00,45421576#1_0,82.96,13.40,2355.00,0.00,894151134#2_0,5.10,0.00,tripinfo_785 emissions_785 fcd_785,112.00,785,0,763.25,1.00,0.00,30.51,DEFAULT_VEHTYPE,,1,16.00,257762.998424,7048.415655,38.043373,106.199842,4.531231,0,82216.465083
2472.00,40668087#5_0,112.79,8.11,2235.00,0.00,542440756_0,5.10,0.00,tripinfo_745 emissions_745 fcd_745,237.00,745,0,1398.15,1.07,0.00,100.85,DEFAULT_VEHTYPE,,3,61.00,633703.543253,19620.784477,104.059062,267.222268,12.118156,0,202127.371036
2472.00,-48202929#1_0,0.20,15.68,2352.00,0.00,49577311#2_0,5.10,0.00,tripinfo_784 emissions_784 fcd_784,120.00,784,0,1019.04,1.14,0.00,53.74,DEFAULT_VEHTYPE,,1,38.00,402460.659024,10223.317561,55.465086,166.011721,7.650405,0,128368.442236
2478.00,48501815#2_0,0.20,6.68,2346.00,0.00,972644144#1_0,5.10,0.00,tripinfo_782 emissions_782 fcd_782,132.00,782,0,429.47,0.96,0.00,101.18,DEFAULT_VEHTYPE,,3,78.00,388175.525217,16723.276533,85.160473,170.329468,8.553017,0,123814.999344
2482.00,334968130#0_1,0.20,5.87,2328.00,0.00,-604749597_0,5.10,0.00,tripinfo_776 emissions_776 fcd_776,154.00,776,0,1159.66,1.06,0.00,70.90,DEFAULT_VEHTYPE,,2,46.00,427638.725577,12288.215446,65.683631,177.629304,8.151212,0,136400.094891
2487.00,42195044#1_0,69.53,8.87,2283.00,0.00,48583899#0_0,5.10,0.00,tripinfo_761 emissions_761 fcd_761,204.00,761,0,1356.73,1.12,0.00,90.48,DEFAULT_VEHTYPE,,2,63.00,557869.677646,16924.257167,89.918196,234.463874,10.828750,0,177938.947601
2487.00,-48202923_1,90.70,11.57,2313.00,0.00,402762623#0_0,5.10,0.00,tripinfo_771 emissions_771 fcd_771,174.00,771,0,411.48,0.90,0.00,73.33,DEFAULT_VEHTYPE,,1,41.00,338852.352729,15838.402651,79.952068,148.355067,7.255737,0,108083.517562
2489.00,285931678_0,100.10,6.84,2400.00,0.00,65107406#2_0,0.20,0.00,tripinfo_800 emissions_800 fcd_800,89.00,800,0,487.04,0.90,0.00,33.75,DEFAULT_VEHTYPE,,1,15.00,214726.462707,6669.557653,35.340226,90.371732,4.009774,0,68489.678769
2501.00,-402762623#0_0,18.29,2.56,2256.00,0.00,492443599#1_0,5.10,0.00,tripinfo_752 emissions_752 fcd_752,245.00,752,0,1128.63,0.93,0.00,74.94,DEFAULT_VEHTYPE,,2,25.00,485195.205416,17211.106177,89.453235,203.929637,9.128628,0,154760.381021
2501.00,893257053_0,38.12,7.19,2367.00,0.00,300069417#0_0,5.10,0.00,tripinfo_789 emissions_789 fcd_789,134.00,789,0,909.52,0.90,0.00,15.15,DEFAULT_VEHTYPE,,0,0.00,260198.695055,6075.957150,33.537616,102.926518,3.781504,0,82993.531985
2502.00,402762623#0_0,18.29,1.37,2220.00,0.00,42201276#1_0,5.10,0.00,tripinfo_740 emissions_740 fcd_740,282.00,740,0,901.51,0.95,0.00,150.86,DEFAULT_VEHTYPE,,5,111.00,634189.970387,28376.641378,143.844023,274.194215,13.091595,0,202286.938214
2522.00,65107406#1_1,0.20,5.82,2241.00,0.00,940158936#0_0,5.10,0.00,tripinfo_747 emissions_747 fcd_747,281.00,747,0,1274.40,1.00,0.00,170.41,DEFAULT_VEHTYPE,,5,126.00,753967.739065,29498.394324,151.691394,323.525959,15.509171,0,240489.833140
2525.00,-47861233_0,75.45,14.27,2412.00,0.00,-389741419_0,5.10,0.00,tripinfo_804 emissions_804 fcd_804,113.00,804,0,1154.40,1.03,0.00,29.27,DEFAULT_VEHTYPE,,1,5.00,405993.084740,6876.906564,40.536994,166.302941,7.308183,0,129493.365844
2529.00,48202925#1_0,77.87,20.54,2307.00,0.00,-48202922_0,5.10,0.00,tripinfo_769 emissions_769 fcd_769,222.00,769,0,1064.50,1.05,0.00,146.36,DEFAULT_VEHTYPE,,5,100.00,687394.935842,24667.609202,128.383325,298.134355,14.649847,0,219253.419763
2530.00,48500733_0,80.56,12.93,2379.00,0.00,399285450#1_0,5.10,0.00,tripinfo_793 emissions_793 fcd_793,151.00,793,0,938.54,1.02,0.00,54.95,DEFAULT_VEHTYPE,,1,38.00,387990.261951,11659.497140,61.968710,161.737614,7.201206,0,123754.201246
2530.00,-48202921_0,80.56,15.03,2436.00,0.00,-47861233_0,5.10,0.00,tripinfo_812 emissions_812 fcd_812,94.00,812,0,645.79,1.13,0.00,52.23,DEFAULT_VEHTYPE,,1,38.00,298795.398159,9378.765271,49.476840,125.791045,6.028664,0,95304.227340
2534.00,49577742_0,178.37,9.92,2409.00,0.00,42201277#2_0,5.10,0.00,tripinfo_803 emissions_803 fcd_803,125.00,803,0,876.77,0.90,0.00,13.59,DEFAULT_VEHTYPE,,0,0.00,253842.684174,5594.863277,31.231855,100.792680,3.771305,0,80965.912427
2536.00,554134455_0,113.77,12.36,2316.00,0.00,42201276#0_0,5.10,0.00,tripinfo_772 emissions_772 fcd_772,220.00,772,0,1590.13,0.92,0.00,64.16,DEFAULT_VEHTYPE,,2,30.00,557249.000618,13776.019625,75.359121,226.397710,9.492749,0,177740.451130
2553.00,1023791772_0,3.94,5.00,2373.00,0.00,-410645792_0,5.10,0.00,tripinfo_791 emissions_791 fcd_791,180.00,791,0,1096.41,1.18,0.00,85.01,DEFAULT_VEHTYPE,,2,53.00,507137.656069,15769.536888,83.571949,214.825141,10.113760,0,161757.333886
2556.00,424074247_0,33.09,12.07,2226.00,0.00,398531209_0,2.29,0.00,tripinfo_742 emissions_742 fcd_742,330.00,742,0,1588.46,0.92,0.00,184.31,DEFAULT_VEHTYPE,,7,128.00,928392.550880,33338.085075,173.360048,399.675968,19.148056,0,296123.371937
2556.00,399285452#2_0,38.84,8.00,2343.00,0.00,-48202921_0,5.10,0.00,tripinfo_781 emissions_781 fcd_781,213.00,781,0,744.99,1.02,0.00,143.52,DEFAULT_VEHTYPE,,3,119.00,581302.576962,25150.328998,128.089516,254.172907,12.593574,0,185416.356043
2560.00,49577049#1_0,61.60,13.52,2432.00,2.00,42143918#5_0,5.10,0.00,tripinfo_810 emissions_810 fcd_810,128.00,810,0,1124.36,1.01,0.00,17.96,DEFAULT_VEHTYPE,,0,0.00,303914.756540,5329.161572,31.243508,121.185763,4.776028,0,96935.872277
2563.00,42195044#2_0,71.43,7.75,2487.00,0.00,893240697_0,5.10,0.00,tripinfo_829 emissions_829 fcd_829,76.00,829,0,526.24,0.96,0.00,9.10,DEFAULT_VEHTYPE,,0,0.00,154083.037775,3545.177239,19.636911,61.488791,2.321760,0,49146.527641
2567.00,542435211_1,0.20,4.89,2448.00,0.00,48583899#0_0,5.10,0.00,tripinfo_816 emissions_816 fcd_816,119.00,816,0,502.47,0.99,0.00,71.53,DEFAULT_VEHTYPE,,2,55.00,323630.153726,12763.754872,65.696811,140.578642,6.851615,0,103226.737999
2570.00,559910546#2_1,47.45,6.68,2295.00,0.00,389741416_0,2.47,0.00,tripinfo_765 emissions_765 fcd_765,275.00,765,0,1303.77,0.87,0.00,139.25,DEFAULT_VEHTYPE,,3,108.00,677040.172855,25734.029922,132.899755,289.392998,13.598562,0,215952.428641
2573.00,402762621_0,55.79,1.58,2310.00,0.00,542434369#2_0,0.20,0.00,tripinfo_770 emissions_770 fcd_770,263.00,770,0,1148.45,1.00,0.00,94.31,DEFAULT_VEHTYPE,,2,42.00,566712.883940,20188.358296,105.048042,241.504271,11.241806,0,180761.118954
2574.00,370601722#1_0,88.26,13.23,2460.00,0.00,337277984#5_0,5.10,0.00,tripinfo_820 emissions_820 fcd_820,114.00,820,0,1068.36,0.98,0.00,18.64,DEFAULT_VEHTYPE,,0,0.00,340345.240925,5682.633835,33.705050,138.484297,5.859510,0,108554.912896
2576.00,45421575#3_1,0.20,15.21,2388.00,0.00,337277984#1_0,5.10,0.00,tripinfo_796 emissions_796 fcd_796,188.00,796,0,1284.07,1.10,0.00,64.50,DEFAULT_VEHTYPE,,3,31.00,514016.110261,13418.120148,72.904447,212.596148,9.242402,0,163950.711375
2582.00,42141326#9_0,108.95,7.71,2304.00,0.00,559910546#0_0,0.20,0.00,tripinfo_768 emissions_768 fcd_768,278.00,768,0,1499.89,0.99,0.00,127.11,DEFAULT_VEHTYPE,,3,93.00,698530.652144,24575.134313,127.983415,293.982633,13.369311,0,222806.657165
2589.00,300069417#0_0,20.85,9.84,2397.00,0.00,42195044#0_0,5.10,0.00,tripinfo_799 emissions_799 fcd_799,192.00,799,0,735.85,1.05,0.00,107.70,DEFAULT_VEHTYPE,,3,87.00,465917.240835,19785.657233,100.905740,201.249410,9.620852,0,148612.496342
2594.00,402762623#1_0,27.78,1.93,2472.00,0.00,118664583#0_0,5.10,0.00,tripinfo_824 emissions_824 fcd_824,122.00,824,0,627.93,0.95,0.00,25.51,DEFAULT_VEHTYPE,,0,0.00,262313.276188,7951.392121,42.252878,109.233161,4.732624,0,83668.155961
2597.00,42195044#1_0,69.53,7.64,2481.00,0.00,42195044#2_0,5.10,0.00,tripinfo_827 emissions_827 fcd_827,116.00,827,0,713.17,1.04,0.00,32.01,DEFAULT_VEHTYPE,,1,13.00,261172.127268,7295.689651,39.199529,106.833782,4.400461,0,83304.124153
2598.00,972644144#1_0,71.12,14.81,2292.00,0.00,42143918#0_0,5.10,0.00,tripinfo_764 emissions_764 fcd_764,306.00,764,0,2216.45,1.11,0.00,106.54,DEFAULT_VEHTYPE,,2,70.00,772178.582155,21321.881529,114.645541,316.010467,13.633877,0,246295.402287
2601.00,300069417#0_0,20.85,10.46,2376.00,0.00,1023791772_0,3.94,0.00,tripinfo_792 emissions_792 fcd_792,225.00,792,0,993.38,1.02,0.00,115.01,DEFAULT_VEHTYPE,,4,88.00,564369.110401,21821.552336,112.374336,241.348711,11.353526,0,180014.448439
2613.00,65107406#2_1,0.20,8.19,2268.00,0.00,48202923_0,5.10,0.00,tripinfo_756 emissions_756 fcd_756,345.00,756,0,1768.06,1.25,0.00,228.09,DEFAULT_VEHTYPE,,6,162.00,968892.048010,36607.803793,189.100401,416.811307,20.357237,0,309042.094300
2619.00,399285450#0_1,43.29,7.35,2465.00,2.00,-48202929#0_0,5.10,0.00,tripinfo_821 emissions_821 fcd_821,154.00,821,0,434.20,0.93,0.00,112.19,DEFAULT_VEHTYPE,,3,92.00,426258.316183,19483.136801,98.663389,187.930170,9.433200,0,135962.763299
2626.00,-398531209_0,2.29,8.09,2580.00,0.00,48202925#1_0,5.10,0.00,tripinfo_860 emissions_860 fcd_860,46.00,860,0,232.46,1.07,0.00,31.85,DEFAULT_VEHTYPE,,1,17.00,156737.336663,5219.383870,27.425127,67.887804,3.302857,0,49993.150343
2627.00,42195044#3_0,100.03,7.55,2325.00,0.00,492470515#1_0,5.10,0.00,tripinfo_775 emissions_775 fcd_775,302.00,775,0,1680.49,0.93,0.00,131.72,DEFAULT_VEHTYPE,,4,92.00,725620.642111,24828.843426,129.628195,304.660845,13.829563,0,231447.047406
2628.00,42195044#1_0,69.53,6.45,2478.00,0.00,48909342#3_0,5.10,0.00,tripinfo_826 emissions_826 fcd_826,150.00,826,0,1223.28,0.84,0.00,16.38,DEFAULT_VEHTYPE,,0,0.00,311752.060850,5754.033896,33.263294,122.101015,4.574552,0,99436.212598
